age,id_number,phone,children,seniority_months,net_salary,other_income,household_income,fixed_expenses,existing_loans,existing_loan_amount_remaining,existing_loan_monthly,account_number,savings,assets_value,credit_amount,credit_duration_months,dti,risk_score,default,dti_risk,score_group_Bon,score_group_Moyen,score_group_Risque élevé,score_group_Très risqué,credit_type_encoded,contract_type_encoded
36,10000456,291286864,2,29,626,0,626,1559,True,21719,361,1013282339218835,34875,74101,9600,28,1.124372432679142,1.0,1,1,False,False,False,True,,
56,10000457,228409776,1,218,2074,0,2074,311,True,4595,72,2791875067761065,1748,61538,13212,21,0.338063094090095,0.431259214649851,0,0,False,True,False,False,,1.0
30,10000458,266213840,0,24,2321,0,2321,673,False,0,0,9208814319279761,7899,93204,91876,342,0.1157446250985787,0.4225973058471904,1,0,False,True,False,False,,3.0
33,10000459,224081350,0,90,2657,29,2686,1478,False,0,0,7815969838457202,1105,100922,1403,69,0.0075701166542566,0.1281597308402967,0,0,False,False,False,False,,1.0
60,10000460,278663747,0,26,1550,0,1550,617,True,14560,469,6656862959125734,1364,10067,8022,12,0.7338709677419355,0.7692558209663347,1,1,False,False,False,True,,3.0
68,10000461,292906016,0,50,884,0,884,1444,False,0,0,9899255394607429,32932,0,5132,18,0.3225238813474107,0.5240321769733535,0,0,False,False,True,False,,
50,10000462,225802066,0,126,3823,0,3823,286,False,0,0,9074729669417996,13413,46524,4457,79,0.014757447428456,0.017124532724979,0,0,False,False,False,False,,1.0
29,10000463,247944260,0,49,364,469,833,257,False,0,0,7080897474859946,1539,0,500,50,0.0120048019207683,0.2010804321728691,0,0,True,False,False,False,,
45,10000464,225302505,1,252,1096,0,1096,453,True,16267,171,4183984167347853,409,91305,7023,33,0.3501990710019907,0.6404320177062849,1,0,False,False,True,False,,
67,10000465,224262473,0,35,1097,149,1246,1257,False,0,0,6988164980445092,76,0,1090,56,0.0156214171061683,0.4936406320836866,1,0,False,True,False,False,,
54,10000466,276805406,0,410,1944,0,1944,1589,False,0,0,8605210262706648,3646,91359,1175,16,0.0377764917695473,0.2877186213991769,0,0,True,False,False,False,,2.0
48,10000467,236661903,0,38,2341,0,2341,1146,True,11325,96,9008248458130889,615,33711,500,50,0.045279794959419,0.1915420760358821,0,0,False,False,False,False,,1.0
55,10000468,291738839,2,128,832,0,832,1183,False,0,0,8305748839974185,3074,7306,3190,39,0.0983111439842209,0.2599388320060982,0,0,True,False,False,False,,1.0
58,10000469,236809908,0,105,2512,124,2636,1282,False,0,0,6302750003056619,1978,0,6725,83,0.0307375175969431,0.2264299157593583,0,0,True,False,False,False,,1.0
62,10000470,245298445,1,73,1780,0,1780,566,False,0,0,9530564184937846,116,15564,17333,25,0.3895056179775281,0.4021604663433429,0,0,False,True,False,False,,1.0
73,10000471,280215481,2,9,1933,0,1933,1186,False,0,0,7908701872600136,23558,53644,5308,32,0.085812209001552,0.2763579927573719,0,0,True,False,False,False,,3.0
71,10000472,237068117,1,8,648,0,648,634,False,0,0,5103444429906745,9229,62496,5775,41,0.2173667570009033,0.3837059620596206,1,0,False,True,False,False,,3.0
54,10000473,258039455,1,1,0,1504,1504,350,False,0,0,6865240622155996,7560,0,9635,70,0.0915178571428571,0.264602476181644,0,0,True,False,False,False,,
33,10000474,264996550,0,226,1962,1252,3214,160,False,0,0,7256222190533470,4430,22434,9718,41,0.0737474767404799,0.1458046789813099,0,0,False,False,False,False,,1.0
69,10000475,249641367,0,279,1760,0,1760,572,True,11708,185,4747648455939652,1100,0,2285,36,0.141177398989899,0.4589829893422413,0,0,False,True,False,False,,2.0
35,10000476,231524980,0,5,14,0,14,431,True,21561,269,1383507124553129,3787,85572,7758,37,34.19111969111969,1.0,1,1,False,False,False,True,,
38,10000477,215288944,0,54,539,0,539,293,False,0,0,36221173277264,1761,0,8552,55,0.2884803508180131,0.5057534951621784,1,0,False,False,True,False,,
58,10000478,283569939,0,176,1028,0,1028,1311,False,0,0,8839585585229425,3534,8669,2027,16,0.1232368677042801,0.2405885214007782,0,0,True,False,False,False,,1.0
41,10000479,276619601,0,36,1802,0,1802,270,False,0,0,2516185759171050,948,0,3748,72,0.0288876556912073,0.3334566037604272,0,0,True,False,False,False,,3.0
31,10000480,237876214,2,115,2377,0,2377,624,True,32571,383,8054914774473535,2901,0,13496,23,0.4079859523330467,0.4595844168435967,1,0,False,True,False,False,,1.0
40,10000481,274513622,0,154,1060,0,1060,419,True,14856,260,2478417159497344,8760,0,7638,66,0.3544596912521441,0.3010763293310463,0,0,True,False,False,False,,1.0
54,10000482,254372866,1,155,3230,175,3405,1298,False,0,0,9305378803318361,378,20647,3460,6,0.1693587860988742,0.3030807333177481,0,0,True,False,False,False,,1.0
62,10000483,241474764,1,265,331,0,331,1305,False,0,0,1338926087882815,2852,0,187820,133,4.2664061967607845,1.0,1,1,False,False,False,True,,2.0
75,10000484,210367488,0,34,2703,532,3235,1102,False,0,0,2787304862515217,437,141899,2584,44,0.0181537164535618,0.3745484141955582,0,0,False,True,False,False,,3.0
66,10000485,211711195,0,26,2562,519,3081,774,False,0,0,4653537801891567,4855,40617,23052,52,0.1438843532319676,0.4031159804765215,1,0,False,True,False,False,,3.0
37,10000486,221945758,0,0,852,0,852,382,False,0,0,3446717762969143,1718,0,20720,82,0.2965762051986717,0.5193017919229901,0,0,False,False,True,False,,
56,10000487,224821786,3,233,2916,0,2916,438,False,0,0,3629994664509999,502,38321,844,82,0.0035297266552912,0.1051261868123101,0,0,False,False,False,False,,1.0
60,10000488,287061479,1,44,1475,0,1475,1250,False,0,0,10898573908352,30,0,21926,67,0.221866936503921,0.5655917834251456,1,0,False,False,True,False,,3.0
29,10000489,299794603,1,389,483,0,483,1268,False,0,0,1189684424648849,1756,0,500,53,0.0195320129692566,0.551601625063479,1,0,False,False,True,False,,2.0
34,10000490,276317520,0,174,2389,0,2389,330,True,3166,38,9795728575958281,7589,19337,1447,15,0.0562857541509697,0.1432342681735733,0,0,False,False,False,False,,1.0
71,10000491,230017834,1,68,0,0,0,1902,False,0,0,9022179789124883,1309,6666,10258,42,244.23809523809524,1.0,1,1,False,False,False,True,,
25,10000492,222090691,0,181,2191,0,2191,489,False,0,0,9717059844514367,2205,76352,21463,29,0.337792536867121,0.3480488481730917,0,0,True,False,False,False,,1.0
53,10000493,278679929,0,1,81,1420,1501,1463,True,24412,595,2868112303885681,1966,0,13431,63,0.5384346943307636,0.78230303236775,1,1,False,False,False,True,,
65,10000494,220072800,1,149,2980,856,3836,1457,False,0,0,1939781459009921,4720,15990,204065,134,0.3969950819416992,0.4111454882304536,0,0,False,True,False,False,,1.0
35,10000495,223594977,0,213,2504,0,2504,632,False,0,0,7790552866933515,10338,14424,19520,78,0.0999426558531989,0.1719197821745778,0,0,False,False,False,False,,1.0
64,10000496,244345256,0,22,2074,0,2074,330,False,0,0,8807053260119391,10376,0,9279,40,0.1118490838958534,0.2186065573770491,0,0,True,False,False,False,,3.0
34,10000497,296481420,1,70,2472,0,2472,1017,False,0,0,382974255136090,108,145827,1027,26,0.0159789644012945,0.2470910776573105,0,0,True,False,False,False,,1.0
28,10000498,241025808,0,212,3704,1002,4706,722,False,0,0,8581810450243736,5753,104350,73345,66,0.2361427706731574,0.3017829925627795,0,0,True,False,False,False,,1.0
25,10000499,271304112,2,69,3017,0,3017,1393,True,32060,311,1587366271358969,2066,179610,12322,44,0.1959050230511947,0.4140887537513412,0,0,False,True,False,False,,1.0
47,10000500,249731424,1,221,3562,249,3811,594,False,0,0,3353900585615473,736,192288,23812,68,0.0918857178137589,0.2539524799941204,0,0,True,False,False,False,,1.0
36,10000501,245450260,0,4,969,0,969,310,False,0,0,1566397925511643,18539,112852,7655,17,0.4646998118132702,0.3838675408243793,0,0,False,True,False,False,,3.0
30,10000502,272314252,0,18,1220,0,1220,737,False,0,0,6902837727028966,2601,32845,4657,46,0.0829828937990021,0.3621290795011732,0,0,False,True,False,False,,3.0
37,10000503,216721650,0,17,0,0,0,1257,False,0,0,6053428164416101,3292,31265,6801,83,81.93975903614458,1.0,1,1,False,False,False,True,,3.0
26,10000504,223396125,0,327,1329,0,1329,1136,False,0,0,9753584640510388,1397,20247,174137,67,1.955650640701684,1.0,1,1,False,False,False,True,,
35,10000505,233448079,0,119,2171,0,2171,1401,True,20988,488,273042763628144,5905,26125,2723,64,0.244379030400737,0.294550322432059,0,0,True,False,False,False,,1.0
61,10000506,215294153,0,178,2547,1104,3651,1053,True,4012,36,4718939530969067,52,1532,6932,37,0.0611753906741581,0.3662322041179437,1,0,False,True,False,False,,1.0
33,10000507,248999266,0,52,887,0,887,135,False,0,0,6490922884987455,1681,8684,1135,78,0.0164050530454138,0.1793917844650651,0,0,False,False,False,False,,2.0
35,10000508,258347193,0,51,1068,0,1068,1246,False,0,0,1358727174306881,676,0,4390,38,0.1081707076680465,0.5374780302774214,1,0,False,False,True,False,,
52,10000509,251970837,0,130,2733,0,2733,330,False,0,0,1640343988187387,4321,20038,228347,346,0.2414791173602871,0.3109190373963829,0,0,True,False,False,False,,1.0
53,10000510,267176108,0,207,1821,1106,2927,584,True,17499,150,7583336477041309,10223,3409,26365,74,0.1729702028642923,0.3215694947028079,0,0,True,False,False,False,,1.0
51,10000511,225555976,1,1,929,0,929,1499,False,0,0,915386028262542,1520,0,13490,46,0.3156737024383395,0.6957703857367048,1,0,False,False,False,True,,3.0
29,10000512,222750478,2,2,1646,301,1947,1031,True,24413,212,412319057720441,1579,0,8090,19,0.3275754872543454,0.6214290649201478,1,0,False,False,True,False,,3.0
32,10000513,216159129,0,177,1919,0,1919,1237,True,12499,130,79419324538109,776,20961,2343,20,0.1287910369984367,0.531995795591774,1,0,False,False,True,False,,
54,10000514,211298197,0,27,1713,0,1713,323,False,0,0,7941224870987264,10,0,3384,8,0.2469352014010508,0.3264669513952303,0,0,True,False,False,False,,1.0
51,10000515,228574987,0,163,1488,0,1488,1128,False,0,0,9632251742240432,704,0,7813,37,0.1419100552165068,0.5024547591425073,1,0,False,False,True,False,,
36,10000516,299034004,0,214,1065,0,1065,814,False,0,0,6118900346861630,7747,64262,105345,211,0.4687938054869501,0.4874576844983148,1,0,False,True,False,False,,1.0
69,10000517,296865529,3,12,2074,0,2074,1111,False,0,0,7028672020095366,392,12161,17805,343,0.0250287468617423,0.4359604653797395,1,0,False,True,False,False,,3.0
50,10000518,232885770,1,152,1377,289,1666,184,False,0,0,2195368900577950,20074,8113,1766,32,0.03312575030012,0.1798169267707082,0,0,False,False,False,False,,2.0
54,10000519,254112109,0,30,1634,0,1634,1271,False,0,0,173259007397130,18838,3064,1924,11,0.1070435072883053,0.3094942695003894,0,0,True,False,False,False,,3.0
51,10000520,257986515,0,163,2812,0,2812,1304,False,0,0,7221138690871672,1867,124760,3779,48,0.0279975699383594,0.1819749919092024,0,0,False,False,False,False,,1.0
45,10000521,268749047,0,19,765,0,765,1124,False,0,0,2104546171928170,2437,16325,10198,57,0.2338722623552344,0.6161520628833761,1,0,False,False,True,False,,
47,10000522,293457527,2,41,1508,0,1508,1378,False,0,0,7443602344225216,4770,128991,10308,16,0.4272214854111406,0.5654170610882356,1,0,False,False,True,False,,
27,10000523,246011877,0,327,581,0,581,926,False,0,0,252394120944772,109,57537,4662,35,0.2292598967297762,0.6760994248123895,1,0,False,False,False,True,,2.0
68,10000524,222475714,0,111,2361,0,2361,504,True,9992,84,6903265513276179,1918,122489,8539,50,0.1079119017365523,0.3302670582762236,0,0,True,False,False,False,,1.0
63,10000525,260012498,2,55,2922,0,2922,1196,False,0,0,4802455985160211,8418,13754,43762,38,0.3941244281134046,0.3805752207720991,0,0,False,True,False,False,,1.0
62,10000526,255999465,0,53,1446,661,2107,467,True,5033,93,9158912686498647,1292,0,205818,283,0.3893080611322513,0.6377140741964603,1,0,False,False,True,False,,
55,10000527,234544318,1,38,2154,0,2154,744,False,0,0,8686237600884474,2113,43891,12738,30,0.1971216341689879,0.4474855201235753,1,0,False,True,False,False,,3.0
41,10000528,225278272,0,6,181,0,181,638,False,0,0,837819190749921,327,95535,9552,19,2.777551613841233,1.0,1,1,False,False,False,True,,
62,10000529,263791447,2,193,875,0,875,925,False,0,0,6400698369235348,14483,91314,11824,75,0.1801752380952381,0.2306415238095238,0,0,True,False,False,False,,1.0
56,10000530,263720675,0,118,2064,0,2064,475,True,7750,131,4864708213986546,471,0,111432,186,0.3537290572643161,0.4751666207248351,1,0,False,True,False,False,,1.0
70,10000531,271275585,0,29,880,0,880,1277,False,0,0,2202123720550330,2108,1592,7035,21,0.3806818181818182,0.6600227724947025,1,0,False,False,False,True,,
38,10000532,246484819,2,12,2261,0,2261,1272,False,0,0,8863467391900,2394,0,1777,48,0.0163736547250479,0.2409369010762199,0,0,True,False,False,False,,3.0
39,10000533,261769856,2,182,1323,0,1323,1217,False,0,0,8899114160091692,2891,69837,7691,54,0.1076537610929145,0.3058743570873262,0,0,True,False,False,False,,1.0
46,10000534,274188958,2,228,2688,0,2688,414,False,0,0,3273798979060854,720,7146,24135,76,0.118142034774436,0.2643933009001622,0,0,True,False,False,False,,1.0
27,10000535,266604960,2,18,0,324,324,610,False,0,0,8186746300099843,4155,0,12854,70,0.5667548500881834,0.7944652400914556,1,1,False,False,False,True,,3.0
34,10000536,297086700,1,51,1608,0,1608,1797,False,0,0,3611371181519854,216,0,7149,40,0.1111473880597015,0.406047594196848,1,0,False,True,False,False,,1.0
38,10000537,232384662,1,43,2202,0,2202,403,True,20187,310,5829420340153534,1894,73554,2782,17,0.2150985734893412,0.4273796362373919,0,0,False,True,False,False,,3.0
70,10000538,225174194,0,135,1247,0,1247,318,False,0,0,6607569994494667,865,111036,13429,72,0.1495700793014345,0.2851982277114284,0,0,True,False,False,False,,1.0
57,10000539,227785402,0,245,658,0,658,79,False,0,0,2010824028182238,141,17781,5248,30,0.2658561296859169,0.468979118519801,0,0,False,True,False,False,,2.0
38,10000540,217871385,1,102,1779,0,1779,1209,False,0,0,7940262085817452,2000,0,42767,52,0.4623059627275479,0.4775088896973851,0,0,False,True,False,False,,1.0
41,10000541,231393688,1,10,788,0,788,1173,True,5011,80,7353642357004129,5619,10054,16907,44,0.5891497461928934,0.8424811220831997,1,1,False,False,False,True,,
74,10000542,223920137,2,231,1307,0,1307,1621,False,0,0,1828518161255904,2003,0,11068,45,0.1881832865765536,0.4251188754422874,0,0,False,True,False,False,,1.0
41,10000543,265838294,0,16,1577,1511,3088,427,False,0,0,6100792304660012,1170,0,19458,29,0.2172815794175451,0.4456289281475838,1,0,False,True,False,False,,3.0
33,10000544,289289163,2,59,1854,0,1854,1376,False,0,0,8382710123296151,21006,401,5583,50,0.0602265372168284,0.1354174757281553,0,0,False,False,False,False,,1.0
75,10000545,274783521,3,35,3189,0,3189,1088,False,0,0,2048507665344604,257,14094,1758,8,0.0689087488240827,0.3995182683652999,0,0,False,True,False,False,,
44,10000546,286362294,0,51,458,430,888,1021,False,0,0,2276346019153057,10102,0,114430,355,0.3629932749651059,0.6500074714618473,1,0,False,False,False,True,,
49,10000547,268809216,0,161,1111,0,1111,1813,False,0,0,3472435861768225,998,113247,3023,14,0.1943551498006943,0.6065162468627815,1,0,False,False,True,False,,2.0
41,10000548,234328380,1,21,1716,0,1716,1403,False,0,0,1272670866656224,27320,73595,500,26,0.0112067419759727,0.2771225569302492,0,0,True,False,False,False,,3.0
38,10000549,292050405,0,20,1306,0,1306,1465,False,0,0,1976878494771290,1529,0,833,38,0.016784879503506,0.3249758201015555,0,0,True,False,False,False,,3.0
27,10000550,260969286,0,328,1407,0,1407,152,False,0,0,3500618489742235,1782,0,1613,28,0.0409432429688293,0.1825819880190882,0,0,False,False,False,False,,2.0
27,10000551,258130331,0,50,1188,0,1188,1253,True,27671,628,4340466821215649,29981,0,218271,132,1.920511937557392,1.0,1,1,False,False,False,True,,
56,10000552,292055138,3,25,455,0,455,1007,False,0,0,5254920644111973,2335,64837,500,23,0.0477783086478738,0.5010893454371715,0,0,False,False,True,False,,
32,10000553,213867648,1,230,2434,0,2434,1399,True,27341,738,8818273063435948,2645,111286,11021,36,0.4289806445722633,0.509813443753165,1,0,False,False,True,False,,1.0
56,10000554,227536261,3,25,236,0,236,346,False,0,0,8218849680664051,4469,0,6219,46,0.5728629329403094,0.6553626782172705,1,1,False,False,False,True,,
51,10000555,274837853,2,42,2651,463,3114,1318,False,0,0,1021254341230160,1442,0,7995,28,0.0916941921277181,0.2640971187493003,0,0,True,False,False,False,,1.0
36,10000556,275514730,0,163,2386,0,2386,706,False,0,0,4986037218600320,696,3338,2549,34,0.0314210344657561,0.2023640846112124,0,0,True,False,False,False,,1.0
32,10000557,225158211,0,100,1908,0,1908,353,True,772,45,3197899901140034,2655,0,2155,40,0.0518212788259958,0.1484800838574423,0,0,False,False,False,False,,1.0
73,10000558,265201639,1,230,2463,0,2463,1552,False,0,0,7131719786016259,15810,106167,19068,73,0.1060517577962057,0.171120714213519,0,0,False,False,False,False,,1.0
41,10000559,269148126,0,267,1337,0,1337,446,True,50078,2945,841947855011375,5509,10062,8993,32,2.412887995512341,1.0,1,1,False,False,False,True,,2.0
45,10000560,216170301,0,52,1315,884,2199,940,False,0,0,3582107288780727,5272,86494,18342,55,0.1516557112737194,0.4172999207185193,0,0,False,True,False,False,,
39,10000561,218500820,2,41,1258,401,1659,1350,True,3315,37,9037161608819722,11325,138690,12084,47,0.177279314634553,0.4555507841816243,0,0,False,True,False,False,,2.0
61,10000562,245113084,0,133,2866,0,2866,543,False,0,0,3996477183753076,4496,0,13716,24,0.1994068387997208,0.3926284428819613,1,0,False,True,False,False,,
34,10000563,297909064,1,2,2933,0,2933,604,True,12821,534,8102480855780024,6973,127697,180152,312,0.3789329206990304,0.6247218443692313,1,0,False,False,True,False,,3.0
64,10000564,252176303,0,210,559,0,559,1281,True,17612,231,4323622169069685,1462,0,6329,30,0.7906380441264163,1.0,1,1,False,False,False,True,,
28,10000565,211658959,0,223,3137,0,3137,424,False,0,0,7467067516913952,23009,0,774,32,0.0077103920943576,0.0233583041122091,0,0,False,False,False,False,,1.0
73,10000566,280439867,2,153,748,816,1564,679,False,0,0,1501642610703350,1595,0,19666,72,0.1746412333049161,0.4687579126312148,0,0,False,True,False,False,,2.0
40,10000567,287396519,0,172,943,0,943,373,False,0,0,8424319839248481,16005,67914,1083,35,0.0328132101196788,0.2224572034540221,0,0,True,False,False,False,,
25,10000568,285834657,0,325,1785,0,1785,334,False,0,0,3004169105302151,3453,16947,6289,40,0.0880812324929972,0.303506397153456,0,0,True,False,False,False,,
73,10000569,240062746,0,42,1147,0,1147,1330,False,0,0,6758646339534811,164,137203,20759,74,0.2445745658474516,0.6201818613872678,1,0,False,False,True,False,,3.0
68,10000570,299904987,2,51,293,0,293,495,False,0,0,501476427896157,2549,74208,9513,17,1.9098574583416985,1.0,1,1,False,False,False,True,,
37,10000571,255405943,2,71,2151,0,2151,1402,True,27852,316,3855128177512395,11286,127290,24410,74,0.3002626057019362,0.4254070110584828,0,0,False,True,False,False,,1.0
